seed12466 w1  rows r=4199 d=4199
 idx acc t  bs   addr  qs | eust pop avl cnt | req rdy strt | opc/op2 addr | off len idly next
 666  54 T3 MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=0/4/0/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/0
 667  54 Tw MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=0/4/0/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/1/0/1/0/0
 668  54 Tw MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/0/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 669  54 Tw MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 670  54 Tw MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 671  54 Tw MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 672  54 Tw MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 673  54 Tw MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 674  54 Tw MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 675  54 Tw MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
